證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,3741476,"1,714",176061451,47.50,47.50,46.65,47.10,-,0.15,47.10,5,47.15,1,18.62,
亞泥,3814263,"1,431",145296394,38.20,38.40,37.85,38.20,-,0.3,38.00,2,38.20,27,20.76,
嘉泥,355365,107,5463547,15.30,15.45,15.30,15.45,+,0.05,15.40,88,15.45,26,51.50,
環泥,426220,269,12744988,29.70,30.10,29.65,29.90,+,0.2,29.85,51,29.90,1,20.62,
幸福,1090969,245,9957937,9.10,9.20,9.03,9.15,+,0.05,9.10,45,9.15,5,19.89,
信大,183000,34,2195500,12.00,12.00,11.95,11.95,-,0.05,11.95,39,12.00,4,24.90,
東泥,35450,19,594987,16.85,16.85,16.70,16.85,+,0.05,16.70,52,16.90,8,105.31,
味全,633867,392,30453654,48.00,48.40,47.85,48.05,+,0.05,48.05,23,48.10,2,26.26,
味王,36802,45,877447,23.85,23.95,23.80,23.95,+,0.1,23.90,1,24.00,73,19.63,
大成,1656446,604,45026479,27.25,27.35,27.05,27.05,-,0.05,27.05,149,27.10,2,22.73,
大飲,83001,39,1790721,21.65,21.70,21.45,21.65,+,0.05,21.60,2,21.65,6,69.84,
卜蜂,6101970,"1,899",116715980,19.20,19.50,18.75,19.05,+,0.35,19.05,44,19.15,19,13.05,
統一,16157488,"4,453",823867988,50.60,51.60,50.50,51.10,+,0.4,51.10,494,51.20,10,19.43,
愛之味,3523557,621,33717598,9.46,9.61,9.45,9.59,+,0.13,9.56,2,9.59,18,0.00,
泰山,923795,347,12576125,13.50,13.70,13.50,13.55,+,0.1,13.55,21,13.65,34,0.00,
福壽,83224,37,1215245,14.60,14.65,14.55,14.60,,0.0,14.55,15,14.60,15,0.00,
台榮,151000,26,1531950,10.20,10.25,10.05,10.15,-,0.05,10.15,2,10.20,4,21.15,
福懋油,185727,87,2179946,11.65,11.75,11.65,11.75,+,0.1,11.75,10,11.80,66,0.00,
佳格,993142,782,83981106,84.10,85.80,84.10,84.60,-,0.1,84.50,2,84.60,8,26.60,
聯華,328399,139,6350638,19.40,19.40,19.25,19.35,-,0.05,19.35,1,19.40,91,11.66,
聯華食,220020,151,7877220,36.05,36.05,35.70,36.00,-,0.05,35.80,4,36.00,4,16.00,
大統益,65066,48,3999965,61.50,61.50,61.30,61.50,+,0.2,61.50,10,61.60,16,19.04,
天仁,31624,23,1517464,48.10,48.10,47.85,47.90,-,0.2,47.90,2,48.05,1,20.38,
黑松,93523,91,3061896,32.40,32.85,32.40,32.80,+,0.25,32.75,1,32.80,3,1.74,
興泰,833341,211,24878228,28.65,30.60,28.65,30.60,+,2.0,30.60,18,--,0,0.00,
宏亞,279288,64,7596029,27.55,27.60,27.15,27.15,-,0.05,27.15,4,27.30,30,15.88,
綠悅-KY,698112,620,166329932,247.00,247.50,231.00,231.00,-,12.0,231.00,6,233.00,1,29.06,
台塑,5545543,"2,016",414456325,75.00,75.00,74.50,75.00,,0.0,74.90,7,75.00,830,26.60,
南亞,6880709,"3,163",438604409,64.40,64.40,63.50,63.90,-,0.5,63.80,1,63.90,16,25.16,
台聚,2874389,"1,042",57324792,20.00,20.05,19.85,19.85,-,0.1,19.85,112,19.95,14,35.45,
華夏,2380506,735,35137479,14.85,14.90,14.65,14.70,-,0.15,14.70,8,14.75,87,8.91,
三芳,124435,91,3743239,30.10,30.25,29.95,30.15,+,0.05,30.10,42,30.20,6,14.71,
亞聚,1049770,430,24160505,23.00,23.10,22.90,23.05,+,0.05,23.05,19,23.10,15,27.44,
台達化,711438,197,7909118,11.10,11.20,11.05,11.05,-,0.05,11.05,21,11.10,19,34.53,
台苯,15948022,"4,615",256713752,16.30,16.40,15.90,16.05,-,0.35,16.05,82,16.10,42,11.46,
國喬,6201145,"2,174",109107282,17.70,17.80,17.50,17.55,,0.0,17.55,944,17.60,323,10.70,
國喬特,0,0,0,--,--,--,--,,0.0,23.00,2,23.25,1,0.00,
聯成,903849,280,12364233,13.65,13.75,13.65,13.70,+,0.05,13.65,62,13.70,30,28.54,
中石化,11178025,"3,614",138316160,12.35,12.50,12.30,12.30,-,0.05,12.30,439,12.35,37,0.00,
達新,37187,35,1073820,28.70,29.00,28.70,29.00,+,0.3,28.75,7,29.00,6,46.03,
上曜,201085,75,2722910,13.60,13.60,13.45,13.55,-,0.05,13.50,38,13.60,25,0.00,
東陽,4029984,"1,514",180982171,45.30,45.50,44.40,44.85,-,0.35,44.85,28,44.90,3,21.99,
大洋,5887271,"3,319",273691820,45.00,47.50,44.60,47.45,+,3.05,47.30,1,47.45,6,0.00,
永裕,210800,146,8501047,40.90,40.90,40.15,40.25,,0.0,40.25,2,40.50,16,15.13,
地球,71414,45,1062960,14.90,15.00,14.80,14.90,-,0.1,14.85,2,14.90,1,21.91,
恆大,231542,103,4635411,20.10,20.10,19.95,20.10,,0.0,20.10,24,20.15,4,27.53,
台化,8063523,"3,813",590498267,74.00,74.00,73.00,73.50,-,0.5,73.30,23,73.50,35,16.97,
再生-KY,1585811,"1,088",142408807,90.00,90.40,89.10,89.30,-,0.7,89.30,8,89.40,8,12.76,
廣華-KY,287700,221,32444600,112.00,114.00,111.50,113.00,+,2.5,112.50,2,113.00,1,32.19,
昭輝,95055,63,4751000,50.40,50.40,49.80,49.90,-,0.3,49.90,38,50.00,1,16.10,
勝悅-KY,724111,536,123046592,168.50,173.00,166.50,170.00,+,3.0,169.50,2,170.00,2,23.42,
遠東新,4897253,"2,122",152469693,31.30,31.50,31.00,31.00,-,0.3,31.00,68,31.10,42,23.31,
新纖,6876942,967,69586430,10.10,10.20,10.00,10.15,+,0.05,10.15,"1,616",10.20,418,15.15,
南染,514059,215,12026827,23.05,23.55,23.05,23.50,+,0.55,23.40,1,23.50,20,21.36,
宏洲,145054,48,663454,4.56,4.60,4.53,4.53,-,0.02,4.54,5,4.57,5,0.00,
東和,388826,174,3806006,9.81,9.83,9.77,9.77,,0.0,9.76,8,9.77,22,15.51,
廣豐,311455,87,5905913,19.10,19.10,18.90,18.90,-,0.1,18.90,34,19.00,20,75.60,
嘉裕,777515,253,6562689,8.49,8.51,8.41,8.41,-,0.06,8.41,44,8.44,1,0.00,
東華,406837,147,2699119,6.50,6.72,6.50,6.50,,0.0,6.50,8,6.59,1,0.00,
新紡,74066,32,2933389,39.70,39.75,39.40,39.40,-,0.2,39.40,7,39.45,2,64.59,
利華,107011,35,864218,8.12,8.12,8.06,8.08,,0.0,8.08,1,8.09,10,0.00,
大魯閣,623587,333,16022593,26.00,26.00,25.55,25.65,-,0.2,25.65,23,25.70,5,5.63,
福懋,1335846,810,41797986,31.40,31.60,31.20,31.25,-,0.15,31.25,1,31.30,5,28.94,
中福,508350,142,3665302,7.22,7.30,7.11,7.11,-,0.08,7.11,2,7.18,1,0.00,
華友聯,13058,12,652063,49.90,50.00,49.90,50.00,,0.0,49.20,1,50.00,23,0.00,
勤益控,769536,288,16210551,21.30,21.60,20.90,20.90,-,0.4,20.90,1,20.95,3,0.00,
裕豐,6078195,"1,297",42304168,6.96,6.96,6.95,6.96,+,0.45,6.96,"1,190",--,0,36.63,
中和,98001,52,1436214,14.85,14.85,14.60,14.80,,0.0,14.65,1,14.75,2,0.00,
南紡,2390748,805,49274097,20.55,20.75,20.50,20.50,-,0.05,20.50,110,20.55,10,24.40,
大東,117710,74,1157634,9.84,9.90,9.81,9.82,-,0.01,9.82,22,9.87,2,40.92,
名軒,455170,239,15970534,35.10,35.40,34.95,35.40,+,0.1,35.30,1,35.40,6,5.61,
立益,118634,35,926746,7.94,7.94,7.75,7.77,+,0.07,7.77,8,7.83,5,0.00,
力麗,1169734,274,12553986,10.75,10.80,10.70,10.75,+,0.05,10.70,192,10.75,12,12.36,
大宇,816405,187,8606181,10.60,10.70,10.45,10.45,-,0.15,10.45,64,10.50,43,24.88,
宏和,1107539,389,36912754,32.70,33.90,32.55,33.00,+,0.4,33.00,4,33.15,2,0.00,
力鵬,2564618,699,35728196,14.00,14.10,13.85,13.90,-,0.05,13.90,72,13.95,4,9.03,
佳和,771004,77,1189934,1.59,1.59,1.51,1.51,-,0.08,1.51,124,1.55,101,0.00,
年興,753992,372,22781700,30.40,30.60,29.95,30.20,-,0.2,30.20,5,30.25,4,18.19,
宏益,792314,221,9517847,12.20,12.20,11.95,12.00,,0.0,12.00,13,12.05,44,11.65,
大將,93999,51,923728,9.95,9.95,9.73,9.88,+,0.16,9.88,8,9.90,1,9.98,
台富,94002,47,767406,8.15,8.24,8.14,8.20,+,0.05,8.14,6,8.18,1,48.24,
集盛,1882364,401,18691032,9.97,9.99,9.89,9.90,-,0.06,9.90,86,9.91,40,19.04,
怡華,41198,14,380489,9.36,9.36,9.20,9.20,+,0.35,9.05,5,9.18,1,0.00,
宜進,476831,117,3775033,7.90,7.95,7.89,7.90,,0.0,7.89,69,7.90,8,30.38,
聯發,93677,36,862820,9.22,9.22,9.20,9.21,-,0.02,9.21,10,9.22,6,76.75,
宏遠,9398750,"2,539",131931821,14.30,14.55,13.75,13.75,-,0.5,13.75,133,13.80,2,42.97,
強盛,718532,224,11829196,16.45,16.55,16.40,16.40,,0.0,16.40,65,16.50,12,"1,640.00",
得力,750585,161,10087007,13.60,13.60,13.35,13.40,-,0.1,13.35,41,13.40,12,83.75,
偉全,50000,18,800650,16.05,16.05,15.95,15.95,+,0.05,16.00,2,16.05,6,14.37,
聚隆,909414,399,17367594,18.60,19.40,18.50,19.30,+,0.8,19.25,8,19.30,16,18.04,
南緯,644722,183,9819101,15.20,15.30,15.15,15.20,,0.0,15.20,2,15.25,87,14.21,
昶和,22303,11,223135,9.95,10.15,9.95,9.98,-,0.02,9.98,1,10.15,6,0.00,
理隆,23000,9,274500,11.95,12.00,11.70,12.00,X,0.0,11.80,5,11.95,1,0.00,
大統新創,6000,3,102600,17.10,17.10,17.10,17.10,+,0.4,16.70,21,17.00,1,58.97,
首利,2522268,648,30549927,12.10,12.20,11.80,11.80,-,0.2,11.80,72,11.95,16,0.00,
三洋紡,252204,115,10414333,41.30,42.00,41.00,41.10,-,0.2,41.10,7,41.20,5,0.00,
台南,299301,159,9539082,32.20,32.20,31.70,32.15,+,0.05,31.85,1,32.15,10,16.66,
弘裕,98004,34,867532,8.91,8.91,8.82,8.83,+,0.02,8.83,2,8.87,2,0.00,
本盟,62251,36,1531372,24.60,24.60,24.60,24.60,+,1.6,24.60,306,--,0,0.00,
儒鴻,788027,779,314501111,405.00,405.00,393.00,393.00,-,12.0,393.00,31,394.00,1,38.83,
聚陽,1275513,891,216385210,171.00,171.50,168.50,168.50,-,1.5,168.50,52,169.00,8,22.71,
士電,98061,74,3673170,37.25,37.55,37.25,37.40,-,0.05,37.40,2,37.45,2,20.00,
東元,3078346,"1,568",104042448,33.80,34.15,33.65,33.70,-,0.5,33.70,18,33.75,13,18.02,
正道,691192,216,13311657,19.50,19.50,19.15,19.15,-,0.05,19.15,18,19.20,20,0.00,
永大,1110770,"1,006",96853000,88.10,88.80,86.50,87.00,-,1.0,87.00,18,87.10,2,23.14,
瑞利,3828329,995,40492685,10.40,10.75,10.25,10.65,+,0.35,10.60,63,10.65,16,0.00,
中興電,4773538,"1,794",106371996,22.40,22.50,22.05,22.05,-,0.25,22.05,65,22.10,11,23.21,
亞力,1451873,241,15053753,10.30,10.50,10.25,10.25,,0.0,10.25,69,10.30,32,29.29,
力山,149000,53,1676250,11.25,11.30,11.20,11.25,,0.0,11.20,27,11.25,1,13.08,
川飛,21506,14,277719,13.50,13.50,12.50,12.50,-,0.5,12.15,4,13.00,2,0.00,
利奇,4006475,"1,468",75681701,19.20,19.20,18.60,18.80,-,0.1,18.80,129,18.85,7,13.72,
華城,399971,179,6869802,17.30,17.40,17.05,17.10,-,0.2,17.10,10,17.15,1,20.12,
大億,218050,146,16327410,75.20,75.70,74.20,74.20,-,0.8,74.20,8,74.50,4,21.57,
堤維西,4279325,"1,651",84815636,19.75,20.15,19.55,19.65,+,0.1,19.65,5,19.70,40,78.60,
耿鼎,682935,218,5906080,8.70,8.73,8.60,8.61,-,0.05,8.61,34,8.62,4,0.00,
江申,209515,169,18231250,87.90,88.00,86.60,86.70,,0.0,86.70,28,86.90,5,21.62,
日馳,136292,50,1493853,10.75,11.10,10.75,10.90,-,0.05,10.90,26,11.10,11,17.87,
鑽全,6885862,"3,447",254330607,36.00,37.95,35.95,36.60,+,1.0,36.60,13,36.85,10,14.41,
恩德,371680,106,5625532,15.10,15.25,15.05,15.15,+,0.05,15.10,52,15.15,10,21.34,
樂士,93000,18,287780,3.20,3.20,2.98,3.18,-,0.02,3.08,8,3.18,40,0.00,
亞崴,739334,519,40595927,55.30,55.60,54.10,55.50,+,0.3,55.10,1,55.50,2,27.21,
高林股,2608741,"1,074",67163444,26.00,26.15,25.30,25.50,-,0.3,25.50,5,25.55,4,13.64,
勤美,562479,273,21042165,37.80,37.80,37.25,37.30,+,0.05,37.30,65,37.45,2,16.73,
車王電,1753513,"1,006",77857177,44.85,45.20,44.05,44.40,-,0.15,44.40,19,44.50,14,41.50,
中宇,97303,77,7409340,75.80,76.50,75.80,75.80,-,0.3,75.80,16,76.00,2,16.13,
和大,4334004,"2,142",242914098,56.20,56.80,55.40,55.40,+,0.1,55.40,87,55.50,5,32.78,
廣隆,2691365,"1,715",260481759,93.50,99.00,93.50,96.80,+,3.8,96.80,24,96.90,1,12.60,
正峰新,524322,229,6041070,11.55,11.65,11.40,11.50,+,0.05,11.50,7,11.60,23,0.00,
巨庭,213170,120,4467051,21.25,21.25,20.85,20.90,-,0.1,20.90,10,20.95,1,17.56,
喬福,1986820,877,47654992,24.50,24.50,23.65,23.80,-,0.45,23.80,12,23.85,20,36.62,
錩泰,571289,236,10351723,18.30,18.40,17.80,17.80,-,0.2,17.80,4,17.90,15,0.00,
中砂,2543317,"1,829",243606715,96.70,97.40,94.40,94.70,,0.0,94.60,12,94.70,232,25.39,
信錦,306203,182,16003957,52.00,52.50,52.00,52.10,+,0.1,52.10,17,52.40,7,11.95,
程泰,400611,334,34827062,87.10,88.00,85.60,87.70,+,1.1,87.20,13,87.70,2,26.26,
永冠-KY,3700256,"1,958",459650883,122.00,126.50,120.00,126.50,+,8.0,126.50,"4,078",--,0,25.45,
亞德客-KY,1502366,"1,247",493090132,328.00,335.00,323.50,325.50,+,2.5,325.50,1,326.00,2,32.45,
華電,203799,45,2731105,13.40,13.45,13.35,13.40,+,0.05,13.35,61,13.40,14,14.41,
聲寶,1890524,329,22844238,12.00,12.15,11.95,12.05,+,0.05,12.05,73,12.10,11,12.42,
華新,9468448,"2,529",88401058,9.35,9.39,9.31,9.31,,0.0,9.31,76,9.32,6,0.00,
華榮,301903,106,3360971,11.20,11.20,11.10,11.15,-,0.05,11.15,9,11.20,39,85.77,
大亞,1265396,238,8905792,7.10,7.10,7.02,7.03,,0.0,7.03,39,7.05,13,0.00,
中電,543176,232,7354975,13.50,13.65,13.50,13.50,,0.0,13.50,20,13.55,2,96.43,
宏泰,386600,154,3720233,9.63,9.67,9.58,9.62,,0.0,9.60,1,9.62,3,0.00,
台一,3208223,795,19051712,6.05,6.15,5.77,5.81,-,0.24,5.81,37,5.83,1,0.00,
三洋電,135750,70,5294099,39.10,39.10,38.85,39.05,-,0.05,39.05,3,39.10,3,42.91,
大山,4401,10,45379,10.30,10.40,10.25,10.40,,0.0,10.25,2,10.40,43,47.27,
億泰,811804,152,5016069,6.15,6.25,6.10,6.25,+,0.05,6.23,3,6.25,48,0.00,
榮星,147059,49,1361150,9.34,9.34,9.16,9.16,-,0.13,9.16,7,9.20,5,101.78,
合機,970595,274,10129493,10.50,10.60,10.30,10.30,-,0.1,10.30,9,10.35,2,171.67,
艾美特-KY,264154,205,20321610,77.10,77.20,76.50,76.80,-,0.3,76.80,8,77.00,4,15.42,
中化,999207,334,23268319,23.25,23.45,23.20,23.20,,0.0,23.20,38,23.30,9,25.22,
南僑,6415715,"3,152",378458853,57.10,60.40,56.60,60.40,+,3.9,60.30,3,60.40,204,19.74,
榮化,763941,545,27134196,35.85,35.95,35.45,35.45,-,0.4,35.45,151,35.50,5,53.71,
葡萄王,408767,370,51427256,125.50,126.50,125.50,125.50,+,0.5,125.50,18,126.00,12,21.83,
東鹼,514700,257,16746644,32.80,32.90,32.40,32.55,-,0.2,32.50,14,32.55,3,11.67,
和益,274571,181,4119546,14.95,15.10,14.90,14.95,,0.0,14.90,23,15.05,33,25.78,
東聯,1006486,458,30223030,30.30,30.30,29.95,30.00,-,0.05,29.95,84,30.00,268,20.83,
永光,14925342,"5,674",412755196,27.55,28.20,27.35,27.35,+,0.1,27.35,15,27.40,6,23.99,
興農,897022,299,14688149,16.45,16.45,16.35,16.35,,0.0,16.35,77,16.40,15,11.93,
國化,124222,34,2190407,17.70,17.70,17.60,17.65,-,0.05,17.65,1,17.70,11,33.30,
和桐,3902063,946,56655089,14.55,14.65,14.45,14.45,-,0.05,14.45,205,14.50,107,31.41,
萬洲,2647662,"1,042",58828999,22.40,22.45,22.10,22.30,-,0.15,22.20,22,22.30,125,18.74,
長興,3882736,"1,718",127580379,32.25,33.15,31.90,32.80,+,0.55,32.80,117,32.90,2,20.63,
中纖,4803598,"1,246",59010361,12.50,12.50,12.20,12.25,-,0.2,12.25,105,12.30,129,11.34,
生達,836782,491,36081121,42.50,43.45,42.50,42.95,+,0.7,42.95,18,43.00,2,22.61,
三晃,810330,272,7898024,9.39,9.87,9.38,9.80,+,0.5,9.80,56,9.82,17,122.50,
台肥,2261340,"1,358",141236744,62.90,63.00,62.20,62.30,-,0.6,62.30,31,62.40,1,15.54,
中碳,743233,518,132636847,178.00,180.50,177.50,177.50,,0.0,177.50,42,178.00,1,19.02,
台硝,163441,90,2622491,16.00,16.20,15.90,16.20,+,0.2,16.15,1,16.20,10,0.00,
元禎,13135,10,199154,15.00,15.30,15.00,15.10,-,0.25,15.10,8,15.25,1,0.00,
永記,79125,63,5951375,75.10,75.90,74.60,75.10,+,0.8,75.00,2,75.10,3,13.51,
中華化,225458,77,3786740,16.80,16.80,16.75,16.80,,0.0,16.75,31,16.85,1,15.41,
必翔,315471,161,10283659,32.70,32.85,32.40,32.55,-,0.05,32.50,1,32.55,5,0.00,
花仙子,185300,82,4769924,25.65,25.85,25.65,25.75,+,0.1,25.70,5,25.75,7,14.15,
美吾華,199570,114,3012250,15.10,15.20,15.05,15.10,+,0.05,15.10,12,15.15,11,38.72,
毛寶,62005,45,747110,12.15,12.15,12.00,12.10,-,0.05,12.05,2,12.10,6,0.00,
五鼎,432424,316,29457170,68.50,68.80,67.80,67.80,-,0.5,67.80,74,68.10,4,14.33,
杏輝,1072384,710,54801384,50.80,51.40,50.80,51.00,+,0.2,51.00,2,51.10,4,27.72,
日勝化,14189,11,178931,12.55,12.70,12.55,12.70,+,0.15,12.55,6,12.70,30,18.41,
喬山,240254,160,17719596,74.20,74.50,73.40,73.40,-,0.8,73.40,16,73.70,1,26.69,
臺鹽,431030,296,12268915,28.55,28.65,28.35,28.40,-,0.15,28.40,12,28.45,5,78.89,
中化生,200222,138,10378987,51.70,52.30,51.60,51.70,+,0.2,51.70,2,51.80,2,39.47,
勝一,240002,168,12350996,51.80,52.00,51.30,51.30,-,0.2,51.30,17,51.80,1,12.67,
和康生,764500,567,45048595,59.80,60.00,58.30,58.30,-,0.6,58.30,3,58.50,11,0.00,
科妍,161093,149,10914582,69.00,69.00,67.30,67.40,-,0.7,67.40,9,67.60,1,45.54,
神隆,1542528,"1,198",131339414,85.80,85.90,84.30,84.30,-,1.0,84.30,56,84.40,1,39.76,
台玻,807707,420,23045630,28.65,28.70,28.45,28.55,-,0.25,28.50,13,28.55,41,0.00,
寶徠,86229,29,1244233,14.35,14.55,14.35,14.45,+,0.1,14.45,7,14.50,7,0.00,
冠軍,1470465,425,18222643,12.20,12.55,12.20,12.30,+,0.1,12.30,98,12.35,8,42.41,
潤隆,225150,83,6941020,30.85,31.00,30.60,31.00,+,0.1,30.90,1,31.00,17,0.00,
中釉,1005835,363,18624769,18.40,18.65,18.40,18.40,,0.0,18.40,8,18.50,28,29.68,
和成,476500,200,5135649,10.80,10.90,10.70,10.70,,0.0,10.70,103,10.75,15,42.80,
凱撒衛,427020,257,16981638,38.95,40.50,38.95,39.40,+,0.45,39.40,2,39.50,7,16.08,
台紙,235671,103,3002929,12.75,12.80,12.70,12.75,,0.0,12.70,65,12.80,113,0.00,
士紙,106415,55,4951041,46.40,46.70,46.40,46.55,+,0.4,46.55,2,46.60,2,0.00,
正隆,224360,177,3131902,13.95,14.05,13.95,13.95,,0.0,13.95,156,14.00,58,12.35,
華紙,896115,212,8119902,9.09,9.10,9.05,9.06,-,0.03,9.06,5,9.08,19,0.00,
寶隆,316536,103,3388084,10.70,10.90,10.60,10.60,-,0.1,10.60,18,10.65,2,530.00,
永豐餘,1412805,611,20093124,14.25,14.30,14.15,14.15,-,0.1,14.15,77,14.25,119,42.88,
榮成,2641145,786,37669054,14.20,14.35,14.15,14.20,,0.0,14.20,217,14.25,31,10.68,
中鋼,17017781,"5,055",433089822,25.45,25.65,25.35,25.65,+,0.1,25.55,5,25.65,956,27.00,
中鋼特,2000,2,82250,41.10,41.15,41.10,41.15,X,0.0,41.10,2,41.20,4,0.00,
東和鋼鐵,1474360,768,36869850,24.95,25.10,24.95,25.00,+,0.05,25.00,7,25.05,2,12.89,
燁興,242421,83,1597973,6.60,6.65,6.52,6.54,-,0.06,6.54,1,6.55,5,0.00,
高興昌,875350,288,12724557,14.50,14.70,14.35,14.60,+,0.2,14.55,13,14.60,51,1.20,
第一銅,221016,111,2331062,10.70,10.70,10.45,10.45,-,0.25,10.45,9,10.55,2,34.83,
春源,221995,56,2502541,11.20,11.30,11.20,11.25,,0.0,11.25,107,11.30,52,18.75,
春雨,78521,39,913916,11.70,11.70,11.55,11.55,-,0.1,11.55,22,11.60,8,0.00,
中鋼構,141970,82,4792227,33.75,33.85,33.70,33.70,-,0.05,33.70,63,33.80,3,12.30,
中鴻,995987,324,7996019,8.03,8.09,8.01,8.01,-,0.02,8.01,141,8.02,2,0.00,
豐興,469964,403,23634701,50.60,50.60,50.20,50.20,-,0.4,50.20,117,50.30,3,21.18,
官田鋼,584450,178,3966484,6.81,6.81,6.72,6.72,-,0.08,6.72,8,6.78,3,0.00,
美亞,219527,51,2805640,12.80,12.85,12.70,12.80,-,0.05,12.80,32,12.90,8,17.53,
聚亨,506688,107,2782446,5.50,5.54,5.48,5.48,-,0.01,5.48,11,5.49,36,0.00,
燁輝,723694,263,6782891,9.36,9.41,9.34,9.39,+,0.03,9.38,33,9.39,9,39.13,
志聯,109406,44,768672,7.01,7.08,7.01,7.01,-,0.03,7.01,11,7.07,5,116.83,
千興,561611,123,2252704,4.03,4.03,4.00,4.01,-,0.02,4.01,20,4.02,12,0.00,
大成鋼,1101466,290,15670160,14.20,14.30,14.15,14.20,,0.0,14.20,74,14.25,1,47.33,
威致,182120,51,833139,4.60,4.63,4.55,4.57,-,0.02,4.56,1,4.58,20,0.00,
盛餘,144446,80,3279234,22.90,22.95,22.60,22.75,-,0.1,22.70,2,22.75,5,14.97,
彰源,182838,50,1751630,9.61,9.64,9.53,9.58,+,0.02,9.58,3,9.60,5,0.00,
新光鋼,256536,112,4813815,18.65,18.85,18.65,18.75,+,0.05,18.70,17,18.75,1,58.59,
